,true_labels,predicted_labels
17605,0,0
67858,6,8
56656,3,3
40313,1,1
36009,1,6
22621,0,0
21648,0,0
96658,14,4
13819,0,1
29182,0,0
65653,5,1
16822,0,0
38396,1,1
99954,16,9
38063,1,1
99783,16,0
71024,6,0
55857,3,3
79725,9,9
112284,21,18
25647,0,12
92123,13,7
101497,16,5
48820,2,2
17419,0,0
35459,1,6
100099,16,16
13441,0,0
52094,2,2
123996,30,0
67919,6,6
47489,2,2
4515,0,0
108124,19,9
38800,1,1
26291,0,0
6302,0,0
103007,17,0
91350,12,11
11405,0,0
27085,0,1
31493,0,0
98411,15,4
7842,0,10
61533,4,20
5401,0,0
113260,21,21
79984,9,16
802,0,0
14042,0,0
102409,17,17
76550,8,1
90885,12,10
82772,10,10
65388,5,5
13822,0,0
103973,17,28
213,0,0
90988,12,8
26397,0,0
61747,4,7
93521,13,0
121293,27,0
28998,0,0
121537,27,20
101816,16,0
100268,16,9
91146,12,12
78923,9,19
11855,0,0
11389,0,0
26780,0,0
39792,1,0
11525,0,3
104528,17,15
86010,10,10
14361,0,0
104514,17,17
70820,6,1
39445,1,1
27718,0,0
20477,0,4
34145,1,1
8018,0,16
73636,7,10
106992,18,1
2630,0,0
17876,0,0
116104,23,21
97511,15,15
27800,0,0
70238,6,8
36932,1,1
17002,0,0
92637,13,13
71430,7,7
29615,0,0
61100,4,18
84132,10,10
78806,8,6
89530,12,0
37547,1,1
9553,0,0
123135,29,0
28533,0,0
95846,14,20
27758,0,5
29690,0,0
77414,8,21
12407,0,0
78739,8,15
73682,7,1
78384,8,1
67168,6,5
19203,0,11
77719,8,10
54111,3,6
108457,19,16
36502,1,18
61789,4,4
50279,2,1
44716,1,1
19018,0,0
8592,0,0
73103,7,7
66568,5,5
38760,1,1
59033,4,0
98382,15,16
46549,1,1
104822,18,13
95308,14,14
43433,1,18
68655,6,6
28758,0,0
40292,1,10
113173,21,13
116093,23,13
106221,18,1
38470,1,1
15127,0,17
12931,0,8
6100,0,0
79733,9,0
13705,0,0
70583,6,6
33182,1,18
32702,0,16
114411,22,1
50895,2,23
99262,15,11
50507,2,5
59446,4,0
76007,8,11
61408,4,10
71595,7,7
41282,1,7
117344,24,13
14475,0,0
116312,23,2
13800,0,16
39471,1,1
42622,1,2
14423,0,0
16229,0,12
41967,1,1
50475,2,2
45848,1,1
52045,2,2
45249,1,0
5938,0,0
46551,1,6
110452,20,14
17981,0,0
114944,22,13
56923,3,3
34240,1,1
42492,1,1
54735,3,3
24684,0,0
39074,1,1
87907,11,15
95290,14,16
95429,14,13
20989,0,0
30474,0,0
105279,18,18
34983,1,1
54937,3,0
99681,16,16
37906,1,1
29110,0,0
31683,0,0
86975,11,11
76611,8,1
122975,29,1
48796,2,7
35755,1,8
113208,21,21
423,0,0
52678,2,2
118534,25,14
17562,0,17
115916,23,7
103604,17,16
62916,4,15
113873,22,1
17425,0,0
51744,2,2
110787,20,21
67303,6,6
29491,0,0
80617,9,16
89645,12,12
91468,12,0
2605,0,0
7383,0,0
21756,0,11
26934,0,0
23768,0,0
2527,0,0
64428,5,9
69729,6,4
59005,4,4
57897,3,0
62203,4,0
30326,0,0
110723,20,20
13924,0,0
103378,17,0
61632,4,4
123343,29,0
84002,10,1
111325,20,18
63287,5,0
11287,0,0
17497,0,0
91064,12,0
103197,17,0
75815,8,5
46362,1,1
26661,0,0
9467,0,0
11527,0,0
84167,10,0
10717,0,0
118174,25,4
69675,6,5
20246,0,0
89852,12,12
92376,13,5
38077,1,1
123193,29,0
115010,23,1
61048,4,15
21597,0,0
47503,2,2
116156,23,7
44626,1,1
117730,24,13
61469,4,2
111579,21,15
123255,29,30
89600,12,4
111059,20,1
51206,2,5
107102,19,9
46697,1,1
13774,0,0
90550,12,1
74896,7,7
49380,2,2
70813,6,6
84818,10,10
121150,27,0
46731,1,8
38628,1,1
9214,0,0
123446,29,9
66834,5,5
72159,7,1
25272,0,0
108549,19,13
111711,21,21
90174,12,0
115747,23,22
107588,19,9
60232,4,4
113796,22,8
96046,14,0
82783,10,2
98621,15,4
14085,0,0
90990,12,0
91178,12,0
7715,0,0
31060,0,10
20933,0,0
88601,11,0
57120,3,15
52724,2,2
119997,26,25
71607,7,7
98121,15,3
78934,9,9
12358,0,6
115754,23,7
124225,30,3
42306,1,0
108569,19,9
123668,29,0
19392,0,0
44303,1,1
35413,1,1
22395,0,15
111731,21,2
112226,21,21
20590,0,0
71830,7,7
71588,7,7
33148,1,1
91887,13,21
43487,1,1
43546,1,1
72856,7,7
14818,0,0
72599,7,15
113065,21,21
65096,5,6
26967,0,15
119117,25,13
81056,9,9
59098,4,20
70324,6,9
43288,1,1
4505,0,0
9667,0,0
57537,3,3
63963,5,5
61998,4,4
121695,27,0
64864,5,6
77113,8,1
60725,4,9
32384,0,0
41544,1,8
60338,4,2
99456,15,2
21715,0,0
36493,1,1
71534,7,4
104128,17,0
71808,7,1
124853,30,4
95250,14,14
33612,1,1
3638,0,0
43428,1,1
85154,10,2
98698,15,28
59320,4,4
97728,15,2
43121,1,1
110798,20,11
101037,16,17
29662,0,0
19805,0,0
82466,9,9
102283,17,15
67707,6,6
84309,10,10
115544,23,7
98156,15,2
110004,20,20
118327,25,1
110243,20,20
122662,28,4
11941,0,0
93116,13,13
79965,9,9
105622,18,2
10160,0,0
115753,23,20
5019,0,0
121424,27,4
20225,0,0
75855,8,21
118727,25,15
16842,0,1
105810,18,5
118233,25,0
16188,0,0
113789,22,13
94343,13,13
33190,1,1
85438,10,10
107296,19,5
7714,0,0
75368,8,1
74330,7,4
114219,22,6
72881,7,7
46232,1,1
55858,3,3
91069,12,1
90189,12,3
5787,0,0
92225,13,7
82918,10,10
30506,0,0
84345,10,10
50011,2,4
112769,21,21
58500,3,1
44251,1,1
2954,0,0
97045,15,15
43941,1,1
14144,0,0
86638,11,11
103305,17,0
4635,0,0
66728,5,0
113343,21,21
113673,22,4
84235,10,10
89209,12,12
93127,13,13
29746,0,0
15632,0,16
96936,14,13
18442,0,0
60499,4,0
103406,17,0
7251,0,1
101940,16,16
30634,0,0
28450,0,0
92608,13,13
101321,16,9
64838,5,5
12320,0,14
32569,0,0
9790,0,0
101709,16,2
92344,13,6
59583,4,6
45043,1,1
74257,7,7
4087,0,0
60400,4,4
102742,17,0
88995,12,0
11777,0,0
36291,1,1
65980,5,5
19968,0,0
106313,18,18
100512,16,9
71783,7,7
18145,0,0
79724,9,9
106664,18,2
87037,11,13
83814,10,0
45861,1,1
58902,4,0
15572,0,0
67230,6,6
95666,14,14
97334,15,1
51282,2,2
72955,7,8
116833,24,15
47237,2,14
119924,26,0
29484,0,0
104000,17,0
81022,9,9
20294,0,0
24205,0,0
89321,12,10
100253,16,0
118395,25,20
69364,6,6
3229,0,0
35325,1,1
90863,12,11
115040,23,30
64145,5,5
73911,7,7
2279,0,0
7315,0,0
24380,0,0
114931,22,1
22035,0,0
52416,2,10
17583,0,0
87403,11,11
26243,0,12
48223,2,2
55521,3,1
59447,4,0
62677,4,0
64529,5,5
118272,25,20
113021,21,1
101998,16,9
77323,8,1
102554,17,20
101563,16,16
113379,21,21
92788,13,21
3330,0,0
123978,29,1
112901,21,21
106341,18,1
67531,6,20
24788,0,17
67820,6,8
52069,2,2
79454,9,9
3357,0,10
30938,0,9
102172,16,16
15492,0,0
112041,21,21
63254,5,5
32927,1,1
6187,0,0
67048,5,5
17262,0,0
108291,19,15
77139,8,8
94742,14,14
124442,30,4
19845,0,0
86141,11,0
72655,7,1
101388,16,16
121476,27,2
53041,2,2
102374,17,17
62155,4,0
122107,28,0
12368,0,0
95584,14,14
53355,2,2
74235,7,7
49900,2,0
65787,5,5
27286,0,0
41502,1,1
84650,10,2
108626,19,11
11576,0,0
101749,16,0
75875,8,8
2483,0,0
32603,0,0
103642,17,15
70727,6,0
30441,0,0
80234,9,14
73023,7,7
72212,7,1
83382,10,0
28811,0,0
64201,5,5
111188,20,19
70557,6,0
19496,0,0
83567,10,1
92948,13,14
98080,15,4
102163,16,0
78745,8,3
51868,2,15
33784,1,1
70980,6,26
61660,4,2
114046,22,21
84889,10,1
122240,28,0
57422,3,3
40268,1,1
67153,6,6
70147,6,2
74020,7,10
53185,2,2
90960,12,0
48914,2,2
7552,0,0
17919,0,0
30181,0,0
30719,0,0
56103,3,0
101275,16,20
16420,0,0
100967,16,9
69476,6,7
93962,13,1
41146,1,1
111618,21,5
98242,15,0
117706,24,2
50795,2,2
79885,9,9
37557,1,6
28414,0,17
90532,12,10
49300,2,0
29279,0,5
34455,1,1
111841,21,2
66356,5,5
75132,8,8
100845,16,0
50407,2,2
41816,1,7
40543,1,1
78910,9,9
40613,1,1
59590,4,1
67908,6,1
87321,11,18
36332,1,1
119486,26,2
7565,0,0
110680,20,2
113544,22,0
56330,3,3
31091,0,0
86542,11,11
103089,17,30
105203,18,13
35759,1,2
17252,0,0
86913,11,0
35856,1,1
36040,1,1
60401,4,10
5885,0,1
70591,6,1
94507,14,16
118153,25,24
114435,22,22
92742,13,13
44726,1,1
15975,0,0
8663,0,0
24337,0,0
17810,0,0
53514,2,4
112190,21,22
97873,15,0
62476,4,0
53449,2,2
30277,0,0
14566,0,0
106152,18,1
16869,0,0
78080,8,1
98673,15,15
113120,21,2
48553,2,12
33214,1,4
106301,18,0
115488,23,2
85887,10,2
38519,1,1
38240,1,1
1747,0,0
33735,1,1
39874,1,1
43789,1,8
58339,3,3
78706,8,8
985,0,16
84819,10,15
59499,4,7
119129,25,25
12136,0,4
73961,7,6
13738,0,0
9887,0,0
3855,0,0
76100,8,3
77356,8,8
94140,13,3
50263,2,2
65269,5,5
97872,15,15
106648,18,7
30592,0,0
14854,0,0
14161,0,0
108185,19,16
7752,0,0
83893,10,1
75743,8,0
45826,1,7
43593,1,1
30953,0,15
17799,0,0
30490,0,0
9292,0,0
27227,0,0
82626,10,7
38853,1,1
100886,16,16
84434,10,10
123528,29,8
34254,1,2
48313,2,0
114893,22,1
80733,9,9
8942,0,0
52475,2,2
91496,12,0
27806,0,0
102812,17,17
62937,4,2
25567,0,0
29128,0,0
44748,1,1
123983,29,0
60674,4,2
118292,25,20
39503,1,1
47217,2,2
56679,3,3
55055,3,3
80682,9,9
23797,0,0
47713,2,0
114510,22,10
84459,10,2
57236,3,3
124896,30,0
33891,1,1
90628,12,12
103232,17,3
15531,0,6
45144,1,1
100823,16,16
14074,0,0
8160,0,0
96529,14,0
11145,0,0
83615,10,0
68501,6,0
65753,5,5
108949,19,9
116141,23,10
458,0,0
35458,1,1
99004,15,21
86683,11,20
99088,15,4
95912,14,20
96839,14,14
22079,0,0
11986,0,0
57160,3,7
49988,2,2
22922,0,0
43530,1,1
116009,23,1
51182,2,10
53957,3,3
72208,7,7
52789,2,23
83316,10,6
35766,1,1
30575,0,0
71073,6,0
15459,0,0
40716,1,1
16610,0,3
86595,11,11
19430,0,8
95805,14,14
91063,12,12
80466,9,9
13821,0,0
93633,13,1
91157,12,1
69380,6,3
119171,26,10
90267,12,0
65501,5,5
39294,1,1
74096,7,7
17729,0,0
109402,20,20
8991,0,0
34123,1,1
118439,25,14
107196,19,17
6694,0,0
10324,0,0
119782,26,0
120949,27,16
124329,30,7
2638,0,0
17703,0,0
99818,16,15
82493,9,9
119478,26,3
4265,0,0
90170,12,28
52574,2,2
113571,22,3
71287,7,7
118313,25,2
61066,4,0
18831,0,1
58374,3,0
107015,18,18
98624,15,2
123136,29,1
24023,0,0
1465,0,0
1054,0,0
32386,0,0
24808,0,0
25220,0,0
113918,22,1
99998,16,0
32008,0,14
66871,5,5
71237,7,18
6925,0,0
36947,1,8
121799,28,4
114102,22,0
100489,16,0
53742,3,4
6208,0,0
113717,22,0
45698,1,1
90505,12,12
68073,6,1
75988,8,8
96386,14,0
81152,9,0
56992,3,3
66398,5,5
111357,21,21
7277,0,0
55108,3,3
44675,1,1
26985,0,0
76460,8,8
48084,2,5
15798,0,0
37469,1,1
134,0,0
46820,1,1
10548,0,0
106608,18,7
88857,11,0
94946,14,24
86558,11,8
112389,21,21
26438,0,0
25031,0,0
111641,21,21
51895,2,2
35598,1,1
2180,0,0
23803,0,4
88885,11,11
39138,1,8
93470,13,13
113003,21,21
30520,0,0
122756,28,4
97585,15,10
9149,0,0
58640,3,3
59271,4,0
68158,6,0
13622,0,0
20133,0,0
59864,4,4
78823,8,0
29864,0,0
78338,8,8
83293,10,0
75599,8,8
11126,0,0
11471,0,17
33189,1,0
96337,14,9
96351,14,16
23994,0,0
24385,0,0
23126,0,0
67188,6,6
35396,1,1
106036,18,13
90029,12,0
100225,16,16
45547,1,6
124204,30,16
115991,23,7
119799,26,1
87539,11,0
64234,5,5
110542,20,21
29748,0,0
98716,15,4
64348,5,5
7442,0,0
10456,0,0
44298,1,1
63993,5,1
30958,0,16
41872,1,17
1165,0,0
11347,0,0
7026,0,0
36805,1,20
95646,14,20
5199,0,0
73408,7,7
18901,0,0
36465,1,1
3786,0,0
55767,3,3
120381,26,0
113393,21,2
117107,24,8
116338,23,10
42663,1,1
78453,8,5
51230,2,23
104193,17,17
57118,3,8
108487,19,19
108919,19,9
13430,0,0
70619,6,0
59771,4,4
114736,22,17
113058,21,21
121451,27,12
87322,11,11
83155,10,10
82954,10,1
32798,1,1
5982,0,0
117912,25,0
96202,14,0
60460,4,2
106304,18,18
30739,0,0
74695,7,7
57601,3,3
75044,8,8
4420,0,0
97730,15,15
70033,6,10
102961,17,15
43549,1,1
20073,0,0
62984,5,5
124507,30,4
104187,17,5
44611,1,1
123262,29,1
122689,28,4
88462,11,11
79137,9,16
104248,17,17
76461,8,1
9509,0,0
81416,9,9
36600,1,1
107491,19,9
49174,2,5
115564,23,7
22938,0,0
110077,20,25
63508,5,9
87501,11,11
124370,30,2
63200,5,5
88692,11,11
5904,0,0
31840,0,0
93389,13,13
10550,0,0
14934,0,0
63323,5,5
89219,12,9
60789,4,20
120960,27,3
54996,3,3
1322,0,6
95254,14,13
69775,6,6
56475,3,3
63186,5,13
102213,16,0
91259,12,12
110446,20,15
31294,0,0
78122,8,0
79117,9,9
64688,5,5
56708,3,10
68492,6,6
60318,4,0
112445,21,17
57884,3,13
96145,14,20
77019,8,11
20632,0,0
41996,1,1
103714,17,17
16168,0,0
69039,6,1
16286,0,0
10993,0,0
91333,12,0
28863,0,0
108785,19,9
122991,29,0
93030,13,1
97070,15,3
83116,10,0
12752,0,0
96796,14,14
66819,5,0
86611,11,11
90079,12,1
92939,13,11
102340,17,17
109986,20,20
2349,0,0
85121,10,7
106155,18,0
27991,0,0
11833,0,17
78056,8,8
101076,16,16
111994,21,18
41097,1,5
18662,0,0
93987,13,14
115162,23,10
89731,12,1
40400,1,0
9731,0,0
43119,1,1
110443,20,18
2876,0,0
108846,19,16
61103,4,19
9555,0,0
26524,0,0
105871,18,4
122086,28,29
50598,2,20
16517,0,0
14543,0,0
118560,25,17
79565,9,9
97084,15,15
105242,18,18
78576,8,8
46708,1,13
93953,13,24
7756,0,0
113567,22,26
25324,0,0
38939,1,0
58222,3,3
46383,1,11
115868,23,7
93843,13,1
81216,9,0
70216,6,1
80927,9,9
62139,4,2
38777,1,1
26389,0,10
54192,3,0
54031,3,3
47256,2,2
6735,0,0
12106,0,1
53310,2,2
92029,13,13
104072,17,10
19111,0,0
51682,2,2
63049,5,5
105241,18,18
37406,1,0
98807,15,0
94729,14,13
66497,5,5
27804,0,5
29857,0,0
16044,0,0
28644,0,0
110841,20,21
118833,25,20
44559,1,1
106897,18,20
111226,20,16
31200,0,2
17219,0,0
50542,2,2
113928,22,24
13904,0,0
45526,1,1
68927,6,10
46879,1,6
32789,1,1
119967,26,1
13529,0,0
99585,15,7
55527,3,3
100541,16,9
102451,17,3
24492,0,0
41318,1,1
84352,10,3
104507,17,17
5266,0,0
96309,14,0
38895,1,1
87894,11,30
65356,5,6
112294,21,21
64328,5,5
54561,3,3
47478,2,2
114263,22,4
58681,3,3
61374,4,4
121078,27,12
113532,22,16
102744,17,17
45639,1,1
69862,6,0
36521,1,13
108249,19,2
106185,18,10
10462,0,0
21107,0,3
34891,1,1
38845,1,1
115763,23,8
47360,2,2
61060,4,15
7028,0,0
81290,9,9
57494,3,8
89738,12,12
71636,7,23
121217,27,7
61054,4,2
14872,0,0
70877,6,10
38716,1,1
123654,29,0
71957,7,7
105521,18,5
108818,19,1
48633,2,20
123562,29,1
673,0,0
73322,7,7
85586,10,3
78574,8,0
19410,0,0
86757,11,1
12432,0,0
107122,19,9
21475,0,0
46826,1,10
27466,0,0
72806,7,7
115049,23,2
70337,6,1
72251,7,1
74133,7,7
30570,0,12
82699,10,10
114448,22,15
31671,0,0
23870,0,17
4354,0,0
17190,0,0
58657,3,3
77048,8,8
77036,8,1
73449,7,8
71754,7,7
87990,11,11
119107,25,11
94167,13,14
97299,15,3
12558,0,0
62091,4,18
88188,11,0
124172,30,0
12883,0,0
25573,0,10
52324,2,1
81593,9,3
10433,0,0
41857,1,6
6664,0,0
1202,0,0
119618,26,7
58231,3,3
81236,9,4
50996,2,2
43557,1,8
110682,20,20
21538,0,9
97424,15,4
62317,4,0
82820,10,7
37400,1,1
120990,27,4
96704,14,14
62194,4,4
124492,30,4
73336,7,4
104939,18,18
12908,0,0
13602,0,0
74773,7,7
74618,7,7
34800,1,6
99427,15,6
19260,0,0
104682,17,0
79313,9,16
61931,4,20
124596,30,0
122959,29,5
83083,10,2
105704,18,25
75580,8,1
30219,0,0
49952,2,2
64193,5,5
355,0,0
5093,0,0
61853,4,0
30554,0,0
94308,13,8
40861,1,1
117383,24,14
71285,7,24
3354,0,4
95801,14,2
74719,7,18
68586,6,1
105942,18,18
46912,1,1
26306,0,12
89072,12,1
106,0,0
32856,1,0
99678,16,0
112364,21,21
50900,2,10
20584,0,0
84399,10,2
44794,1,1
15253,0,0
99722,16,16
3623,0,0
86347,11,11
69450,6,2
37328,1,1
11053,0,0
121951,28,0
7666,0,0
22471,0,0
66276,5,5
74179,7,1
83553,10,7
94041,13,0
26388,0,0
26480,0,6
101270,16,16
105923,18,24
107643,19,16
89013,12,12
93454,13,21
80407,9,0
75579,8,1
95725,14,3
43573,1,1
110293,20,20
35471,1,1
88977,12,12
119927,26,10
57709,3,3
101418,16,0
28614,0,0
114989,23,7
98049,15,0
26546,0,0
9170,0,0
19509,0,0
64049,5,1
117679,24,24
76636,8,1
91929,13,0
80451,9,16
58808,4,0
99840,16,16
103341,17,17
121521,27,7
116514,24,4
98103,15,2
4541,0,0
98768,15,1
102182,16,9
58872,4,4
53556,2,1
25752,0,0
5124,0,6
98292,15,0
67851,6,6
94372,13,13
114304,22,21
46643,1,1
59363,4,4
102724,17,14
39704,1,1
1974,0,0
87107,11,11
8844,0,0
96747,14,14
88951,12,0
71644,7,7
66990,5,6
85750,10,10
111554,21,13
17735,0,0
60479,4,10
66147,5,6
120530,27,11
879,0,0
11342,0,3
122617,28,1
5718,0,13
88569,11,11
27327,0,0
68944,6,5
62056,4,2
45082,1,1
54369,3,3
115958,23,15
76078,8,8
9502,0,0
48219,2,2
75814,8,3
62966,5,5
59994,4,4
59506,4,4
6104,0,0
2851,0,0
58082,3,3
36743,1,0
115939,23,7
49195,2,1
19490,0,15
50968,2,8
16349,0,0
57634,3,3
68526,6,0
25590,0,0
108934,19,9
76829,8,1
72215,7,7
9724,0,3
28719,0,0
32044,0,0
59444,4,2
122387,28,2
21744,0,0
112526,21,21
32971,1,1
95642,14,14
33294,1,1
21700,0,2
91912,13,13
60825,4,16
77537,8,3
62117,4,4
17541,0,0
15143,0,0
52458,2,2
107391,19,11
33305,1,0
17549,0,17
114697,22,13
113124,21,21
105901,18,1
5619,0,0
29845,0,0
4053,0,0
65304,5,3
67543,6,1
99715,16,0
19085,0,0
114265,22,25
102137,16,0
8939,0,0
68937,6,1
67257,6,6
80010,9,16
106188,18,2
12338,0,12
30797,0,0
109753,20,24
13040,0,0
72891,7,7
109007,19,0
113375,21,21
55874,3,3
22124,0,9
135,0,0
119544,26,3
109757,20,18
100367,16,0
74407,7,7
54934,3,3
115659,23,1
95098,14,0
46590,1,1
58154,3,5
40261,1,1
42304,1,1
71648,7,1
1248,0,0
25405,0,0
60431,4,4
13721,0,0
31681,0,0
27185,0,0
20424,0,0
103137,17,17
18911,0,12
40845,1,0
106348,18,18
101729,16,9
35096,1,1
69534,6,6
54370,3,1
39478,1,1
24812,0,0
28697,0,0
17566,0,29
3254,0,0
87070,11,1
80175,9,7
65600,5,5
53553,2,10
69989,6,5
19209,0,0
87677,11,9
116078,23,2
102503,17,17
24605,0,0
86456,11,11
25374,0,0
70761,6,0
117459,24,13
76652,8,0
66322,5,5
57382,3,0
37023,1,1
101231,16,16
24933,0,0
43592,1,1
104257,17,3
97715,15,4
74600,7,7
11605,0,0
16605,0,13
37576,1,1
31505,0,0
58000,3,3
81086,9,9
52411,2,2
117502,24,14
68848,6,18
2449,0,0
19141,0,0
66308,5,5
43181,1,1
91436,12,12
53139,2,2
107396,19,16
19649,0,0
92847,13,13
34453,1,8
53507,2,2
113334,21,2
13693,0,0
54509,3,1
104727,17,17
1008,0,0
112608,21,14
37653,1,1
63018,5,3
69091,6,0
124118,30,8
23495,0,0
34475,1,1
40778,1,1
56407,3,3
123849,29,1
81843,9,9
84174,10,10
67022,5,0
96170,14,0
102668,17,17
69993,6,14
111708,21,21
121800,28,7
16002,0,0
103395,17,13
63854,5,13
17953,0,0
52544,2,2
99679,16,16
51788,2,2
122081,28,4
95016,14,17
114746,22,5
46093,1,18
109961,20,6
100170,16,12
86082,11,11
112084,21,21
79981,9,0
22653,0,0
75912,8,8
57311,3,13
106454,18,18
112377,21,22
80949,9,0
20427,0,0
44916,1,1
92069,13,8
64886,5,5
109475,20,20
3166,0,17
12293,0,4
87704,11,0
54103,3,3
64698,5,5
2533,0,0
95663,14,14
69805,6,21
15695,0,0
7372,0,0
88555,11,11
31193,0,0
44982,1,1
105811,18,18
117496,24,20
84613,10,4
26251,0,0
80269,9,9
90702,12,12
65023,5,5
85315,10,7
4175,0,0
99761,16,16
28096,0,0
11375,0,11
52405,2,2
7889,0,0
97523,15,10
19529,0,3
116463,24,14
123282,29,8
47272,2,2
63017,5,5
10463,0,1
26609,0,0
75518,8,1
29245,0,0
13575,0,0
60439,4,2
2418,0,0
76358,8,0
53579,2,2
42700,1,1
53594,2,16
15844,0,0
90655,12,1
119354,26,20
120031,26,3
86186,11,11
86007,10,1
74645,7,1
50242,2,2
76885,8,1
70175,6,21
73985,7,7
53876,3,10
24139,0,15
24239,0,0
6598,0,30
41439,1,1
89924,12,0
61878,4,4
80033,9,9
63431,5,5
107689,19,16
63204,5,5
73007,7,7
116945,24,7
16958,0,0
113801,22,20
63837,5,5
74086,7,7
82285,9,0
109985,20,0
89625,12,0
111589,21,21
120220,26,13
34944,1,1
118717,25,13
52423,2,10
32584,0,5
15399,0,0
123836,29,17
76802,8,8
112808,21,21
108286,19,9
120119,26,2
95986,14,14
119530,26,0
106394,18,2
82129,9,16
5040,0,0
95147,14,14
92707,13,13
31383,0,0
12257,0,0
44465,1,1
10029,0,0
122918,29,0
45501,1,1
21454,0,0
29006,0,0
26637,0,0
113981,22,1
108780,19,9
54184,3,3
45782,1,1
95313,14,0
115559,23,20
81691,9,9
110396,20,2
31729,0,0
65360,5,5
83158,10,0
16028,0,11
45007,1,1
104459,17,21
19174,0,0
94480,14,0
83811,10,18
21743,0,0
104427,17,15
22898,0,0
76079,8,1
22261,0,0
104789,18,7
96654,14,9
118344,25,3
74508,7,28
1121,0,0
124455,30,0
42838,1,1
21421,0,0
6914,0,8
94603,14,5
16369,0,4
7276,0,0
71756,7,1
121179,27,16
71777,7,0
39480,1,1
2233,0,15
42206,1,1
37032,1,1
94917,14,0
50591,2,2
41085,1,1
75380,8,0
89580,12,0
64715,5,5
58868,4,2
36627,1,13
74498,7,7
93871,13,20
64606,5,5
112531,21,5
24971,0,16
68339,6,6
54038,3,0
32038,0,12
3414,0,14
85321,10,2
123838,29,5
73430,7,7
3393,0,0
30637,0,0
97726,15,2
56070,3,3
8569,0,0
13809,0,0
109261,20,20
42726,1,1
107865,19,11
60253,4,4
19524,0,0
4496,0,0
105265,18,6
36762,1,13
111105,20,25
41339,1,1
102249,17,13
55582,3,3
112704,21,21
31591,0,0
92042,13,4
86606,11,11
92295,13,13
10340,0,0
113377,21,21
111506,21,21
45442,1,1
9419,0,0
76585,8,1
121249,27,10
42361,1,1
79060,9,9
111689,21,21
66244,5,24
119045,25,0
16187,0,0
70738,6,1
7545,0,0
36922,1,16
85480,10,0
100824,16,9
23211,0,4
34779,1,1
105984,18,18
10902,0,0
121230,27,10
17715,0,0
108506,19,9
81503,9,9
3716,0,0
57549,3,3
12599,0,0
124281,30,30
112861,21,21
78571,8,1
82091,9,16
120123,26,5
19949,0,0
28052,0,17
6724,0,0
8093,0,0
8115,0,12
68801,6,10
82023,9,9
72098,7,1
82253,9,0
123987,30,12
29950,0,0
101615,16,0
107659,19,11
17901,0,0
18533,0,0
41856,1,0
113448,21,2
93133,13,13
79685,9,9
58756,4,0
33495,1,1
61500,4,4
73044,7,15
43247,1,1
92512,13,0
115176,23,7
124402,30,30
65397,5,5
15934,0,9
51249,2,2
102862,17,17
32092,0,20
89445,12,1
29465,0,0
32055,0,0
108467,19,9
50688,2,6
43429,1,1
35604,1,1
58021,3,3
116154,23,10
58145,3,11
106596,18,1
107142,19,0
51297,2,2
54954,3,3
70568,6,0
117543,24,22
64472,5,0
121058,27,0
18629,0,0
10597,0,0
55185,3,1
39739,1,1
51776,2,2
16180,0,0
112988,21,21
61195,4,11
124584,30,30
47088,2,2
116227,23,30
40107,1,1
69475,6,6
90924,12,8
2289,0,0
54992,3,3
51437,2,2
95675,14,14
35414,1,1
25228,0,5
64725,5,5
117522,24,13
104411,17,2
63987,5,5
108037,19,9
102675,17,14
41680,1,10
104422,17,0
8134,0,0
16355,0,0
8633,0,0
105822,18,1
93765,13,20
26322,0,0
85073,10,10
78185,8,1
22775,0,0
32533,0,0
63839,5,5
44145,1,8
45365,1,1
33151,1,1
61721,4,0
39144,1,1
121405,27,12
72030,7,7
84221,10,10
91311,12,1
68103,6,5
66292,5,5
35905,1,1
97588,15,7
61532,4,4
11838,0,0
102048,16,9
85356,10,1
50270,2,16
64097,5,1
62717,4,0
51995,2,4
117556,24,17
15243,0,0
107032,18,18
29267,0,0
44798,1,8
94608,14,0
66742,5,5
121900,28,30
44025,1,1
115637,23,0
73772,7,30
50689,2,2
27699,0,0
95562,14,13
40393,1,1
40661,1,6
97172,15,2
37369,1,1
69641,6,0
1012,0,1
33181,1,1
124519,30,30
55093,3,20
76710,8,6
115342,23,0
26822,0,0
39327,1,3
76130,8,7
118273,25,20
56978,3,4
72671,7,7
94983,14,17
98761,15,0
68210,6,6
111777,21,21
6945,0,0
82648,10,0
114608,22,20
110608,20,20
18425,0,0
108890,19,0
113485,22,25
114809,22,3
93904,13,14
54640,3,0
14067,0,0
25296,0,0
58062,3,3
123680,29,15
92367,13,5
87516,11,11
54266,3,3
6478,0,0
119801,26,0
48140,2,2
94526,14,19
42300,1,1
24263,0,1
108893,19,9
25208,0,0
108197,19,0
65825,5,5
77861,8,0
52373,2,2
58358,3,3
14215,0,0
45465,1,1
78016,8,0
114030,22,22
26027,0,0
65720,5,5
72139,7,7
107547,19,9
18035,0,0
46269,1,1
19468,0,8
29365,0,0
85355,10,1
80970,9,9
66695,5,6
122811,28,30
60322,4,4
12474,0,2
80417,9,9
57105,3,3
41325,1,5
76937,8,8
108455,19,9
57658,3,22
16561,0,0
20274,0,0
40898,1,1
25447,0,0
112332,21,21
106604,18,13
42308,1,1
44873,1,1
72668,7,7
44240,1,1
74293,7,7
53022,2,2
102108,16,16
28137,0,0
42268,1,1
109829,20,20
