,true_labels,predicted_labels
11906,0,0
71105,7,0
19057,0,0
28167,0,0
26298,0,0
41837,1,1
2403,0,0
31125,0,0
121617,27,0
65362,5,0
11321,0,0
109303,20,0
37610,1,1
112687,21,0
96831,14,0
82661,10,0
47844,2,2
26785,0,0
29506,0,0
45560,1,1
104532,17,0
74895,7,1
79508,9,0
81891,9,0
114621,22,0
9924,0,0
70451,6,1
38932,1,1
111789,21,0
32782,1,0
47124,2,0
81031,9,0
7890,0,0
57763,3,3
13109,0,0
3016,0,0
57527,3,0
110049,20,0
59548,4,0
67677,6,1
9451,0,0
116746,24,1
1673,0,0
55843,3,1
58644,3,0
62868,4,0
16144,0,0
17933,0,0
115528,23,0
9694,0,0
12138,0,0
86132,11,0
17890,0,0
36319,1,0
101066,16,0
34011,1,1
70023,6,1
65811,5,0
5824,0,0
82438,9,0
37598,1,1
41545,1,1
116884,24,0
46957,1,1
18247,0,0
106175,18,1
96976,14,0
14399,0,0
49341,2,0
33918,1,1
76209,8,0
41438,1,1
12423,0,0
91636,12,0
118897,25,0
116771,24,0
71902,7,0
104462,17,17
40792,1,1
10723,0,0
38525,1,1
83618,10,0
88965,12,0
3483,0,0
100946,16,0
7653,0,0
16107,0,0
40417,1,0
48607,2,0
117384,24,0
68216,6,0
10259,0,0
122880,29,0
34147,1,0
87461,11,0
69512,6,0
113583,22,0
16801,0,0
8941,0,0
66208,5,0
83662,10,1
49609,2,0
40336,1,1
32931,1,1
120679,27,0
6729,0,0
119543,26,0
118006,25,1
43282,1,0
6651,0,0
22817,0,0
26577,0,0
20787,0,0
10570,0,0
40228,1,1
58229,3,0
7411,0,0
39608,1,1
27901,0,0
83665,10,10
49668,2,2
60443,4,0
83541,10,0
3313,0,0
80622,9,0
115563,23,0
29841,0,0
36588,1,1
106124,18,1
42526,1,1
19837,0,0
45755,1,1
96116,14,0
85281,10,0
19966,0,0
111138,20,0
60056,4,0
66410,5,0
22780,0,0
119453,26,1
19827,0,0
76122,8,0
923,0,0
119490,26,1
49799,2,0
55953,3,0
93174,13,0
66657,5,0
107269,19,0
66443,5,0
112458,21,0
39707,1,0
68757,6,1
73661,7,0
6755,0,0
65248,5,0
97395,15,0
85891,10,0
114169,22,0
41537,1,0
40886,1,1
104574,17,0
53110,2,0
41782,1,1
40848,1,0
80034,9,0
45634,1,1
67477,6,0
78721,8,0
110808,20,0
97587,15,0
65728,5,0
31277,0,0
21353,0,0
92972,13,1
53715,3,1
115569,23,0
104711,17,0
79954,9,0
93689,13,0
104104,17,0
121268,27,0
77040,8,1
41820,1,1
104469,17,0
17168,0,0
48483,2,0
8236,0,0
93296,13,0
43274,1,0
9682,0,0
77750,8,0
64420,5,0
55784,3,0
7740,0,0
58637,3,0
59620,4,0
30045,0,0
46934,1,1
2776,0,0
57116,3,3
101324,16,0
4689,0,0
77455,8,0
90087,12,0
108482,19,0
54539,3,0
11723,0,0
12662,0,0
121726,28,0
4941,0,0
100129,16,0
117587,24,0
47902,2,0
35103,1,1
37438,1,1
25691,0,0
69751,6,0
123274,29,0
68467,6,0
62169,4,0
16113,0,0
473,0,0
115568,23,0
71113,7,0
47854,2,0
77075,8,1
3904,0,0
77718,8,0
62728,4,0
95418,14,0
116083,23,0
52102,2,0
37313,1,0
81413,9,0
117918,25,0
35248,1,0
123009,29,0
42627,1,1
13670,0,0
97863,15,0
75668,8,0
45496,1,1
70748,6,0
96027,14,0
112095,21,0
59357,4,0
109667,20,0
39998,1,0
6241,0,0
6231,0,0
30204,0,0
81674,9,0
96709,14,0
28458,0,0
116636,24,0
9996,0,0
820,0,0
49927,2,0
36218,1,1
56933,3,0
15951,0,0
59110,4,0
114788,22,0
25985,0,0
118013,25,0
70242,6,1
110646,20,0
121595,27,0
2173,0,0
12479,0,0
54082,3,0
72945,7,1
122529,28,0
3253,0,0
10308,0,0
24040,0,0
42130,1,1
17779,0,0
103492,17,0
56701,3,0
92033,13,0
109352,20,0
42233,1,0
62836,4,0
122848,28,0
65386,5,0
73977,7,0
23476,0,0
24627,0,0
74214,7,0
23568,0,0
94189,13,0
119262,26,0
69255,6,0
115876,23,0
75435,8,0
13483,0,0
51708,2,0
55181,3,0
118244,25,0
48369,2,0
48000,2,0
79615,9,0
95356,14,0
4508,0,0
37166,1,1
45522,1,1
67572,6,1
58484,3,0
70127,6,0
71338,7,0
65335,5,0
40153,1,0
112839,21,0
82647,10,0
69873,6,1
53090,2,0
96610,14,0
65297,5,0
111166,20,0
32810,1,1
8295,0,0
19778,0,0
122099,28,0
66183,5,0
101277,16,0
86325,11,0
19766,0,0
51554,2,0
36278,1,0
44197,1,1
49687,2,0
54168,3,0
89636,12,0
119575,26,0
113207,21,0
41436,1,1
4770,0,0
121357,27,0
122065,28,0
29536,0,0
60367,4,0
77342,8,0
85518,10,0
62250,4,0
74380,7,1
24244,0,0
111331,20,0
116990,24,0
121895,28,0
106736,18,0
87868,11,0
24477,0,0
2771,0,0
90305,12,0
34525,1,1
4197,0,0
119547,26,1
40835,1,1
1866,0,0
93760,13,0
69251,6,0
101740,16,0
114848,22,0
514,0,0
102199,16,0
109605,20,0
115735,23,0
55325,3,0
114427,22,1
33021,1,1
95337,14,0
46846,1,0
124139,30,0
103599,17,0
53845,3,0
63527,5,5
58578,3,0
118361,25,0
100059,16,0
18938,0,0
100310,16,0
54430,3,0
26938,0,0
69097,6,0
97791,15,0
94394,13,0
124646,30,0
90015,12,0
5396,0,0
58111,3,3
86918,11,0
73577,7,0
1273,0,0
8205,0,0
117130,24,0
4244,0,0
74533,7,0
112477,21,0
20549,0,0
91477,12,0
113542,22,0
36209,1,1
91289,12,0
42490,1,1
1879,0,0
4007,0,0
75887,8,0
60081,4,0
62578,4,0
21908,0,0
115348,23,0
88100,11,0
2742,0,0
99411,15,0
10049,0,0
95541,14,0
104880,18,0
94706,14,0
99033,15,0
114241,22,1
81329,9,0
71391,7,0
74529,7,0
96374,14,0
107255,19,0
68662,6,1
64804,5,0
34135,1,1
8479,0,0
29618,0,0
2996,0,0
9801,0,0
71415,7,0
60228,4,0
97227,15,0
69237,6,1
56740,3,1
62902,4,1
70317,6,0
94029,13,0
84143,10,0
20741,0,0
3395,0,0
37012,1,0
29037,0,0
121487,27,0
123608,29,1
56641,3,0
88338,11,0
111181,20,0
106860,18,0
100172,16,0
34960,1,1
40340,1,1
70614,6,0
35943,1,0
86553,11,0
21197,0,0
80657,9,0
58646,3,0
78297,8,0
102301,17,0
45931,1,1
105658,18,1
85459,10,0
33607,1,1
103628,17,0
31762,0,0
110726,20,1
117566,24,0
7768,0,0
49315,2,0
103989,17,0
16404,0,0
118958,25,0
95004,14,0
95715,14,0
81128,9,0
42441,1,0
61511,4,0
109656,20,0
3584,0,0
91554,12,0
62359,4,0
58340,3,0
21884,0,0
56362,3,0
76053,8,1
25980,0,0
96361,14,0
68229,6,0
14186,0,0
29807,0,0
95439,14,0
58970,4,0
102885,17,0
107834,19,0
45035,1,1
38572,1,0
30200,0,0
6059,0,0
27721,0,0
65905,5,0
79898,9,0
115824,23,0
29649,0,0
73810,7,1
21103,0,0
144,0,0
93111,13,0
113482,22,0
108733,19,0
58768,4,0
82827,10,0
99776,16,0
104018,17,0
60111,4,0
76938,8,0
110024,20,0
97200,15,0
107354,19,0
2367,0,0
13779,0,0
6151,0,0
95536,14,0
86531,11,0
21371,0,0
112225,21,1
63631,5,0
17090,0,0
10053,0,0
21437,0,0
50056,2,0
8773,0,0
79657,9,0
43716,1,1
18539,0,0
114013,22,0
98982,15,1
15825,0,0
24080,0,0
119429,26,0
39485,1,1
45069,1,1
11293,0,0
71582,7,0
3570,0,0
62557,4,0
3473,0,0
107650,19,0
3522,0,0
84180,10,0
63407,5,0
45719,1,0
26846,0,0
30272,0,0
102541,17,0
50196,2,0
48184,2,0
44418,1,1
69279,6,1
48618,2,2
50080,2,0
63216,5,0
53588,2,0
124673,30,0
116820,24,0
49090,2,0
8970,0,0
108881,19,0
43068,1,1
6936,0,0
71414,7,0
84115,10,0
74117,7,0
18838,0,0
88882,11,0
52126,2,0
49333,2,0
12275,0,0
78795,8,0
22058,0,0
28771,0,0
85763,10,0
80204,9,0
85628,10,0
38978,1,1
93372,13,0
83419,10,0
113024,21,1
65730,5,1
113192,21,0
8686,0,0
19660,0,0
32108,0,0
47439,2,0
47268,2,0
18828,0,0
63579,5,1
82149,9,0
30812,0,0
115421,23,0
64883,5,1
61283,4,0
118511,25,0
77121,8,0
2006,0,0
31638,0,0
47432,2,1
48467,2,0
72143,7,0
54773,3,0
111392,21,0
54768,3,0
95372,14,0
35642,1,1
72057,7,0
18598,0,0
41557,1,1
114335,22,0
116977,24,0
35054,1,1
47799,2,0
99346,15,0
39391,1,1
52007,2,2
19339,0,0
117976,25,0
48593,2,2
86032,10,0
67108,6,0
7878,0,0
11535,0,0
87279,11,0
8063,0,0
108958,19,0
35834,1,0
81639,9,0
106048,18,1
73113,7,0
120803,27,0
91001,12,0
81600,9,0
38040,1,1
4604,0,0
108153,19,0
121919,28,0
68330,6,1
96641,14,0
16183,0,0
6924,0,0
54286,3,1
68074,6,0
27811,0,0
65655,5,1
3690,0,0
77829,8,0
98255,15,0
13656,0,0
108600,19,0
107523,19,0
103380,17,0
60597,4,0
24141,0,0
15245,0,0
77133,8,0
43818,1,0
58834,4,0
108123,19,0
39747,1,0
118468,25,0
64083,5,0
79179,9,0
74151,7,0
50487,2,0
27480,0,0
7794,0,0
101879,16,0
89249,12,0
113680,22,1
73536,7,0
43867,1,1
57903,3,0
47166,2,0
22946,0,0
22006,0,0
42093,1,1
123545,29,0
1108,0,0
79075,9,0
50136,2,0
7108,0,0
90334,12,1
115380,23,0
29163,0,0
18490,0,0
13038,0,0
26217,0,0
37398,1,1
106050,18,1
73941,7,0
95100,14,1
15337,0,0
21486,0,0
54108,3,0
161,0,0
32452,0,0
31873,0,0
10026,0,0
67634,6,0
89556,12,0
80595,9,0
77663,8,0
80592,9,0
29368,0,0
31988,0,0
99179,15,0
83410,10,0
10489,0,0
62198,4,0
20677,0,0
77873,8,0
76578,8,1
6362,0,0
24803,0,0
17240,0,0
117293,24,0
6313,0,0
100954,16,0
59419,4,0
90708,12,0
61641,4,0
56877,3,0
115694,23,0
37114,1,1
60762,4,2
40749,1,0
89383,12,0
83664,10,0
115063,23,0
54179,3,0
14827,0,0
71489,7,0
12435,0,0
83862,10,0
72612,7,0
23025,0,0
88103,11,0
20796,0,0
75372,8,0
55335,3,0
56013,3,0
81142,9,0
85911,10,0
94070,13,0
12172,0,0
39831,1,1
64728,5,0
6219,0,0
54311,3,0
32993,1,1
56870,3,1
30843,0,0
26031,0,0
47706,2,0
111412,21,1
87890,11,0
33191,1,0
6666,0,0
45398,1,0
45882,1,1
57833,3,1
32159,0,0
86729,11,0
81284,9,0
98464,15,0
73639,7,0
53779,3,0
70630,6,0
115863,23,0
37754,1,1
45736,1,1
58300,3,1
96415,14,0
102041,16,0
3635,0,0
117198,24,0
69303,6,1
113576,22,0
25716,0,0
52144,2,0
84702,10,0
2579,0,0
124298,30,0
119399,26,0
110722,20,0
23028,0,0
40367,1,0
26717,0,0
32188,0,0
66316,5,0
35551,1,1
65686,5,0
26840,0,0
93774,13,0
118326,25,0
121838,28,0
117924,25,0
59578,4,0
55281,3,0
16606,0,0
48986,2,2
6322,0,0
89842,12,0
80177,9,0
67461,6,0
48684,2,2
49758,2,2
65009,5,1
34192,1,1
49074,2,0
39557,1,1
44668,1,1
52803,2,0
27988,0,0
9985,0,0
60680,4,0
32339,0,0
87223,11,0
62330,4,0
60446,4,0
91927,13,0
9774,0,0
33751,1,1
75958,8,0
120415,26,0
26459,0,0
23643,0,0
103635,17,0
86977,11,0
44709,1,1
53519,2,0
117163,24,0
40444,1,1
79645,9,0
83612,10,1
116002,23,0
56841,3,0
75636,8,0
12400,0,0
111716,21,0
67408,6,1
1463,0,0
85142,10,0
54474,3,0
57809,3,0
87355,11,0
5671,0,0
81817,9,0
9624,0,0
4988,0,0
32631,0,0
124631,30,0
32198,0,0
67705,6,0
36482,1,0
32633,0,0
23044,0,0
1441,0,0
34180,1,1
31997,0,0
75258,8,1
83478,10,0
76258,8,0
34491,1,1
20356,0,0
28881,0,0
43157,1,0
23632,0,0
93702,13,0
110705,20,0
16969,0,0
98362,15,0
49644,2,0
97598,15,0
107199,19,0
92865,13,0
29926,0,0
58181,3,0
36242,1,0
74480,7,0
85912,10,0
102090,16,0
91838,13,1
80498,9,0
32444,0,0
20902,0,0
71816,7,0
3587,0,0
62152,4,0
48399,2,0
87162,11,0
79592,9,0
2731,0,0
4230,0,0
71768,7,1
117529,24,0
124503,30,0
97089,15,0
99967,16,0
79585,9,0
108648,19,0
97826,15,0
96542,14,0
52548,2,0
62838,4,0
32809,1,1
46631,1,0
55226,3,1
39085,1,1
29298,0,0
19716,0,0
85788,10,1
91711,12,0
16443,0,0
110509,20,1
107862,19,0
55539,3,0
119540,26,0
28326,0,0
13361,0,0
41491,1,0
6702,0,0
101905,16,0
70329,6,0
121748,28,0
68016,6,0
90792,12,0
1714,0,0
92151,13,0
43711,1,1
97433,15,0
99314,15,0
108013,19,0
75492,8,0
5467,0,0
104080,17,0
36508,1,1
123265,29,0
122287,28,0
74751,7,1
37042,1,0
15304,0,0
46735,1,0
101961,16,0
123442,29,1
42295,1,1
119850,26,0
81020,9,9
101417,16,0
6093,0,0
25889,0,0
1343,0,0
44468,1,1
82700,10,0
95857,14,0
25997,0,0
82261,9,0
11733,0,0
84410,10,0
98168,15,0
61298,4,0
110720,20,1
118582,25,0
13577,0,0
2547,0,0
88729,11,0
110869,20,0
16949,0,0
78457,8,0
48976,2,0
52517,2,0
63341,5,0
114315,22,0
49721,2,0
28097,0,0
78241,8,0
26443,0,0
113298,21,2
33648,1,1
45709,1,1
23692,0,0
78866,8,1
25643,0,0
61796,4,0
20993,0,0
84569,10,0
52631,2,0
37779,1,0
101626,16,0
75685,8,0
87661,11,0
108898,19,0
100935,16,0
17018,0,0
26621,0,0
10405,0,0
104287,17,0
24676,0,0
92061,13,0
47450,2,0
31326,0,0
68782,6,0
90953,12,0
26694,0,0
83603,10,0
68443,6,0
60292,4,0
80008,9,0
47464,2,2
94050,13,1
67014,5,0
89130,12,0
76880,8,0
71182,7,0
8229,0,0
92820,13,0
86015,10,0
31451,0,0
43986,1,1
105298,18,0
101355,16,1
24893,0,0
1143,0,0
46198,1,0
62616,4,0
42764,1,1
116793,24,0
42856,1,0
107167,19,0
18588,0,0
100682,16,0
71671,7,1
85710,10,0
79147,9,0
27750,0,0
32475,0,0
85949,10,0
56054,3,1
34991,1,0
81528,9,0
64528,5,0
3517,0,0
85660,10,0
97667,15,0
55410,3,0
3299,0,0
69488,6,0
78390,8,0
63481,5,0
31768,0,0
73587,7,0
91974,13,0
41937,1,1
122408,28,0
9235,0,0
43144,1,1
115070,23,0
39106,1,0
10218,0,0
28286,0,0
70876,6,0
13563,0,0
79945,9,0
27753,0,0
50043,2,0
108160,19,0
77378,8,1
57192,3,1
78168,8,1
49413,2,0
115264,23,0
114380,22,0
43621,1,0
120209,26,1
71734,7,1
114633,22,0
37922,1,1
59933,4,0
48126,2,0
78801,8,0
67999,6,0
123499,29,0
61911,4,0
55524,3,0
110916,20,0
41570,1,0
114923,22,1
79861,9,0
28717,0,0
97271,15,0
41608,1,1
73022,7,0
44892,1,1
90756,12,0
30647,0,0
65706,5,1
71258,7,0
105321,18,1
62133,4,0
121366,27,0
102070,16,0
16210,0,0
83246,10,0
69913,6,0
47991,2,2
38376,1,0
75585,8,1
26839,0,0
56311,3,0
16391,0,0
80283,9,0
9101,0,0
43806,1,1
106795,18,1
58223,3,0
90881,12,0
113407,21,1
119647,26,0
101492,16,0
85652,10,10
66218,5,0
12584,0,0
73151,7,0
103130,17,0
11257,0,0
27971,0,0
27078,0,0
74262,7,0
112772,21,0
85393,10,0
82682,10,0
45071,1,1
18844,0,0
41068,1,0
61361,4,0
46605,1,1
12789,0,0
32565,0,0
23213,0,0
12482,0,0
62264,4,0
27850,0,0
19527,0,0
47714,2,2
120747,27,0
621,0,0
24506,0,0
6194,0,0
29753,0,0
53936,3,0
84838,10,0
40559,1,1
33674,1,0
65163,5,1
98792,15,0
121000,27,0
80216,9,0
105413,18,0
7600,0,0
17164,0,0
122008,28,0
64257,5,0
104380,17,0
105205,18,0
89717,12,0
55440,3,0
64431,5,0
112207,21,0
52570,2,0
122311,28,0
55213,3,0
22296,0,0
52015,2,0
68561,6,1
79502,9,0
49077,2,0
87485,11,0
110649,20,2
28815,0,0
78013,8,0
32722,0,0
56421,3,3
24445,0,0
13995,0,0
115732,23,1
1923,0,0
23879,0,0
80917,9,0
107382,19,0
53398,2,0
62312,4,0
86469,11,0
110791,20,0
49234,2,0
17411,0,0
89090,12,0
16305,0,0
44065,1,1
89415,12,0
34751,1,0
58379,3,0
40590,1,1
58375,3,0
31123,0,0
56789,3,0
72482,7,0
124899,30,0
109930,20,1
58109,3,0
94087,13,0
10838,0,0
110473,20,0
72376,7,7
119023,25,0
111922,21,1
94762,14,0
5134,0,0
48965,2,0
89421,12,0
31539,0,0
11643,0,0
13083,0,0
95772,14,0
67193,6,0
75482,8,0
88575,11,0
15138,0,0
8619,0,0
101801,16,0
100094,16,0
95039,14,0
124477,30,0
6046,0,0
85719,10,0
24157,0,0
119592,26,0
11791,0,0
103452,17,0
75682,8,0
112100,21,0
80424,9,0
88763,11,0
56405,3,0
17364,0,0
2129,0,0
91413,12,0
41884,1,1
98004,15,0
39962,1,1
87660,11,0
102637,17,0
62795,4,0
45914,1,1
84362,10,0
40815,1,0
83366,10,0
28674,0,0
26821,0,0
66632,5,0
41127,1,1
109699,20,0
14098,0,0
73270,7,0
109113,19,0
948,0,0
18928,0,0
19447,0,0
93999,13,0
79219,9,0
9945,0,0
97160,15,0
39668,1,1
4751,0,0
48711,2,2
112731,21,0
3319,0,0
82342,9,0
106432,18,1
37373,1,1
24775,0,0
48309,2,0
9600,0,0
13684,0,0
6578,0,0
20748,0,0
77927,8,0
99709,16,0
69250,6,1
18437,0,0
50735,2,1
4040,0,0
53376,2,0
73317,7,0
20370,0,0
96644,14,1
26566,0,0
91204,12,0
35637,1,0
45867,1,0
120088,26,0
43521,1,1
112380,21,0
28661,0,0
110347,20,0
3565,0,0
40049,1,1
68032,6,0
74685,7,0
62354,4,0
5314,0,0
94787,14,0
41797,1,0
47961,2,0
120230,26,0
35134,1,0
81247,9,0
37022,1,1
120428,26,0
29102,0,0
103690,17,0
68343,6,0
5705,0,0
73070,7,0
19775,0,0
61172,4,0
36905,1,1
67739,6,1
26882,0,0
105261,18,1
20206,0,0
52860,2,2
124975,30,0
17289,0,0
68471,6,0
8409,0,0
13804,0,0
85402,10,0
98341,15,0
35957,1,0
92709,13,0
23420,0,0
93941,13,1
116662,24,1
106446,18,1
2136,0,0
75860,8,0
70319,6,1
88032,11,0
88411,11,0
25918,0,0
112143,21,1
46513,1,1
78732,8,0
17555,0,0
32673,0,0
5145,0,0
39741,1,1
10824,0,0
11118,0,0
28938,0,0
26647,0,0
46817,1,1
24095,0,0
55834,3,0
41696,1,1
25508,0,0
61222,4,0
40040,1,0
49751,2,0
102825,17,0
31744,0,0
23355,0,0
77212,8,0
102343,17,0
19007,0,0
91591,12,0
116668,24,1
65797,5,0
67682,6,1
33671,1,1
72389,7,1
96977,14,0
99367,15,0
50367,2,0
34418,1,1
24052,0,0
117090,24,1
24035,0,0
73337,7,1
84053,10,0
16540,0,0
14044,0,0
121109,27,0
74902,7,0
65051,5,0
106123,18,1
49435,2,2
21273,0,0
36733,1,1
86930,11,0
12972,0,0
31062,0,0
73625,7,0
59374,4,1
63072,5,1
120327,26,1
112468,21,0
27469,0,0
24186,0,0
77444,8,0
33225,1,1
4287,0,0
57646,3,0
80783,9,0
105223,18,0
90326,12,0
65505,5,0
115370,23,1
100576,16,0
93638,13,0
54903,3,1
11307,0,0
79869,9,0
76565,8,1
100208,16,0
91105,12,0
9645,0,0
121463,27,0
49078,2,0
28237,0,0
63377,5,0
37360,1,1
69408,6,0
68430,6,1
36987,1,0
103249,17,0
116692,24,0
63065,5,0
39910,1,1
82808,10,0
72820,7,0
116604,24,0
60260,4,0
73139,7,0
109853,20,1
55933,3,0
35760,1,1
18664,0,0
12642,0,0
24697,0,0
120633,27,0
51669,2,0
25291,0,0
50965,2,1
72732,7,0
28017,0,0
95643,14,0
35479,1,1
54190,3,0
32184,0,0
51668,2,0
31144,0,0
93958,13,0
4058,0,0
49784,2,0
42978,1,1
5864,0,0
91946,13,0
90993,12,0
75296,8,1
27923,0,0
122954,29,0
36732,1,1
55886,3,0
69009,6,0
115448,23,0
11547,0,0
1549,0,0
57452,3,0
55288,3,0
93600,13,0
8183,0,0
88140,11,0
82498,9,0
88806,11,0
42419,1,1
97875,15,0
92654,13,0
49419,2,2
98803,15,0
119601,26,0
83223,10,0
124563,30,0
17213,0,0
25687,0,0
87348,11,0
78495,8,0
93210,13,0
101137,16,0
92572,13,0
13535,0,0
44913,1,0
68091,6,0
87664,11,0
62833,4,0
96065,14,2
23288,0,0
66595,5,0
21589,0,0
2324,0,0
111319,20,0
24348,0,0
41678,1,1
74511,7,0
85531,10,0
38530,1,1
2201,0,0
119405,26,0
100530,16,0
75102,8,1
89809,12,0
58772,4,0
12346,0,0
44061,1,1
476,0,0
58273,3,0
40625,1,0
50114,2,0
9602,0,0
56576,3,0
7340,0,0
81505,9,0
35119,1,1
96660,14,0
9900,0,0
20352,0,0
62769,4,0
77412,8,0
23971,0,0
14086,0,0
90372,12,0
120835,27,0
27021,0,0
52568,2,0
27972,0,0
56737,3,0
1764,0,0
112802,21,0
72985,7,0
12622,0,0
9842,0,0
52111,2,0
93266,13,0
43149,1,1
79007,9,0
32215,0,0
47797,2,0
112129,21,1
43907,1,1
59953,4,0
42570,1,0
13371,0,0
78360,8,0
77289,8,0
35373,1,1
33255,1,1
101410,16,0
48252,2,0
118778,25,0
101903,16,0
69186,6,0
8551,0,0
47230,2,1
86926,11,0
121143,27,0
73178,7,0
63267,5,0
12739,0,0
79081,9,0
33068,1,1
124524,30,0
12440,0,0
62611,4,0
46958,1,0
9093,0,0
76172,8,0
457,0,0
55622,3,0
22048,0,0
110341,20,0
119344,26,0
105191,18,0
30811,0,0
51608,2,0
52013,2,0
36835,1,0
25770,0,0
36100,1,0
71790,7,0
112517,21,0
116019,23,0
32134,0,0
49445,2,0
14051,0,0
23657,0,0
44152,1,1
75099,8,0
121373,27,0
120409,26,1
51680,2,0
37601,1,0
1390,0,0
79728,9,0
46395,1,1
32166,0,0
74502,7,0
44376,1,1
119659,26,0
57543,3,0
119238,26,1
81005,9,0
90931,12,0
72814,7,0
96331,14,0
74351,7,0
62436,4,0
27985,0,0
5359,0,0
57484,3,0
88334,11,0
5711,0,0
63809,5,0
94798,14,0
115086,23,0
9462,0,0
25894,0,0
18843,0,0
16426,0,0
102357,17,0
74810,7,0
17599,0,0
108335,19,0
39262,1,0
86179,11,0
122535,28,0
9548,0,0
92807,13,0
36885,1,1
42947,1,1
71084,7,1
72456,7,0
23451,0,0
34089,1,1
62967,5,0
101340,16,0
91437,12,0
112825,21,0
85440,10,0
118279,25,2
23745,0,0
87650,11,0
142,0,0
13600,0,0
101149,16,0
34251,1,1
116263,23,1
20921,0,0
9249,0,0
4608,0,0
52303,2,0
53299,2,0
23526,0,0
57488,3,0
32220,0,0
81836,9,0
85976,10,0
11124,0,0
15153,0,0
45651,1,0
117617,24,1
61605,4,0
54949,3,0
70225,6,1
33806,1,1
99049,15,0
97960,15,0
29071,0,0
46338,1,1
47527,2,0
58011,3,0
112738,21,1
101236,16,0
39421,1,1
3461,0,0
5581,0,0
122903,29,0
4738,0,0
80476,9,0
21396,0,0
97650,15,0
38070,1,1
25149,0,0
79412,9,0
21701,0,0
39227,1,1
32754,1,1
26136,0,0
70287,6,0
118742,25,0
47021,2,0
100612,16,0
44207,1,1
55838,3,0
105867,18,1
10383,0,0
55274,3,1
72675,7,0
105852,18,0
47228,2,0
42921,1,1
83972,10,0
6361,0,0
98041,15,0
84279,10,0
40773,1,1
123554,29,0
58331,3,0
120945,27,0
91247,12,0
93437,13,0
107282,19,0
11619,0,0
91175,12,0
96272,14,0
71928,7,0
94564,14,0
68221,6,0
113586,22,0
11336,0,0
82371,9,0
124626,30,0
44847,1,1
118119,25,0
13260,0,0
109755,20,0
57401,3,0
94766,14,1
96425,14,0
74653,7,0
25397,0,0
69316,6,0
15314,0,0
79328,9,0
104529,17,1
41406,1,1
40951,1,0
79221,9,0
70804,6,1
37614,1,1
2394,0,0
64101,5,0
26860,0,0
66109,5,0
115616,23,0
94175,13,0
54899,3,0
27054,0,0
24746,0,0
82377,9,0
25662,0,0
56566,3,0
55727,3,0
20097,0,0
117083,24,0
105560,18,1
41254,1,1
60082,4,0
120666,27,0
95552,14,0
94623,14,0
20260,0,0
115597,23,0
107705,19,0
43362,1,0
101758,16,0
53930,3,0
29848,0,0
34796,1,1
32473,0,0
102860,17,0
67900,6,0
124973,30,0
51075,2,0
99160,15,0
76273,8,1
17923,0,0
87684,11,0
114664,22,1
103179,17,0
71935,7,0
118202,25,0
122769,28,0
97738,15,0
124,0,0
96096,14,0
90734,12,0
17765,0,0
74909,7,0
110314,20,1
24258,0,0
104955,18,0
838,0,0
15894,0,0
90977,12,0
79929,9,0
107700,19,0
74411,7,0
18342,0,0
116550,24,1
119408,26,0
10670,0,0
60095,4,1
88604,11,0
119809,26,1
25014,0,0
64563,5,0
77804,8,0
101319,16,0
117326,24,1
3807,0,0
79296,9,0
30274,0,0
62492,4,0
113681,22,0
117673,24,0
27144,0,0
94521,14,0
6491,0,0
62048,4,0
45568,1,1
2212,0,0
113337,21,2
20351,0,0
71898,7,0
11751,0,0
119732,26,0
93401,13,0
50614,2,0
11761,0,0
97026,14,0
123336,29,0
124842,30,0
117791,25,0
58842,4,0
3091,0,0
12176,0,0
92924,13,1
103562,17,0
94180,13,0
66434,5,0
102296,17,0
93021,13,0
117446,24,0
55603,3,0
1045,0,0
3434,0,0
101247,16,0
41433,1,1
70,0,0
92330,13,0
4059,0,0
42096,1,1
73828,7,0
110544,20,0
8045,0,0
19051,0,0
2362,0,0
111722,21,0
100875,16,0
2909,0,0
75913,8,0
15826,0,0
16688,0,0
59794,4,0
82958,10,0
113572,22,1
73051,7,0
27896,0,0
39525,1,1
8325,0,0
29463,0,0
51791,2,2
51611,2,0
62589,4,0
39635,1,0
19373,0,0
46018,1,0
12711,0,0
35484,1,0
97957,15,0
87484,11,0
28011,0,0
107906,19,0
51247,2,0
46320,1,0
63097,5,1
18120,0,0
21967,0,0
99130,15,0
85725,10,0
14753,0,0
25197,0,0
103574,17,0
101110,16,1
63061,5,1
39692,1,0
25297,0,0
59688,4,0
77738,8,0
107457,19,0
64743,5,0
15820,0,0
1326,0,0
23673,0,0
31078,0,0
34835,1,1
4193,0,0
52792,2,0
20602,0,0
118373,25,0
1550,0,0
11081,0,0
52325,2,0
81772,9,0
109883,20,0
10678,0,0
2764,0,0
82724,10,0
15760,0,0
109434,20,0
41889,1,0
77441,8,0
75434,8,0
5644,0,0
5223,0,0
13308,0,0
31037,0,0
85209,10,0
74419,7,7
50823,2,0
60442,4,0
37885,1,1
42358,1,1
89128,12,0
44218,1,0
30014,0,0
19243,0,0
35681,1,1
116433,24,1
15272,0,0
88376,11,0
123118,29,0
113617,22,0
70896,6,0
2797,0,0
42709,1,1
15533,0,0
21846,0,0
92891,13,0
106166,18,1
94329,13,0
93523,13,0
68704,6,0
73188,7,0
52615,2,2
84005,10,0
86165,11,0
94110,13,0
100376,16,0
124079,30,0
4162,0,0
48391,2,0
812,0,0
5794,0,0
66289,5,0
59054,4,0
94726,14,0
